,curr_close,prev_close,pos_sentiment,neg_sentiment
44,1,0,76.79628658277817,56.86913180627726
45,0,0,60.55908825298693,42.691979176478696
46,1,0,73.41483374336327,21.694791734771925
47,1,1,20.444313364026005,41.54761019695543
48,1,1,86.87488659410384,75.63812646212394
49,1,1,29.04700655451153,6.332778559384167
50,1,0,16.279981300005634,9.55436608635965
51,0,1,30.45698009103808,5.869513935898247
52,1,1,49.90572554973182,44.02330478488844
53,1,1,52.075145528596714,49.02741122050968
54,0,1,54.85097352614773,-2.6058470798910354
55,1,1,42.015045392787776,44.06812535136636
56,1,0,59.797775641235106,38.97262452414752
57,1,1,46.600376101918776,-0.9784777156822604
58,0,1,20.050866627105435,15.286861804803003
59,1,0,38.77523454667361,28.457668137916116
60,0,1,14.042329393861909,35.0793688960279
61,1,1,73.41678687012198,52.76940669449725
62,1,1,148.9935699722739,106.5144906234135
63,0,0,11.250010167456491,21.045396865534563
64,1,1,62.40440142861956,41.16256344927567
65,0,0,27.657920959605104,11.81360926627444
66,0,1,58.54911329921067,19.87052780954751
67,1,1,19.03723892030781,20.70095291697819
68,1,0,29.696307603241582,20.875983375784976
69,1,1,18.94821775915535,18.832515557779644
70,0,0,64.35070256658942,32.61338589063654
71,1,0,44.80164348274965,47.02200199677425
72,1,1,20.28577290210382,20.803194940220692
73,0,1,41.20127644781924,10.982797161752906
74,1,1,57.65934159063517,41.7419430810598
75,1,0,62.396105566439324,45.747792238613286
76,0,1,29.164178481879052,28.831146098512683
77,0,1,9.88431020988261,-1.489056664917911
78,0,0,21.496358041829016,26.95830292417625
79,0,1,97.34874364532521,50.92603476540954
80,1,1,10.02289642961401,-0.13279535070444526
81,0,0,12.287387201007338,6.941615453782063
82,0,0,33.523564090707424,23.25188485477109
83,0,0,49.08775956687867,33.11200097768716
84,0,0,49.28512925198745,54.29368512527567
85,0,1,58.92264995360076,67.01345268575248
86,0,0,10.02289642961401,-0.13279535070444526
87,1,0,55.19078441528482,45.573918709063975
88,1,0,48.003251198326005,43.547583093894886
89,1,0,87.29637436923448,104.60732564196203
90,0,0,63.45084478255463,10.28481414081385
91,0,0,9.16734949571833,-0.730387265019758
92,0,1,29.750586602146154,18.548914344179543
93,1,1,29.77524329961341,19.836453735988727
94,0,1,39.76208514057728,11.489516003566251
95,1,0,68.554846000214,61.56326017079701
96,1,0,75.07801872226183,35.081235233700724
97,0,0,81.31823630992989,72.7447208920857
98,0,1,31.86252919652787,21.64111283201104
99,0,0,45.73026090521543,8.6988171656118
100,0,1,10.71774556552996,-2.1754470630149787
101,1,1,21.50592444208228,29.16551737975695
102,1,0,81.8379339916902,41.1211920651185
103,1,0,22.51627140647457,20.661617689325276
104,1,0,36.01496571687261,-2.1088446753495735
105,1,0,61.8885410321441,31.238118073121356
106,1,1,30.0356785790328,1.9059081550903083
107,0,1,29.530686353589417,19.668287413991756
108,1,1,76.74644190724489,73.87543474271898
109,0,1,64.41857955680233,66.44413993014555
110,1,1,44.26887433255487,43.83715257234769
111,1,1,31.451883558287644,23.535761817097367
112,1,0,7.368561358980981,-0.5365633324723409
113,1,1,28.94933640137752,8.42868841003883
114,0,0,54.03918796006978,74.05549187522489
115,1,1,45.58286718671175,43.728213469562455
116,0,1,10.02289642961401,-0.13279535070444526
117,1,1,69.81328920233538,30.455846558473752
118,1,1,57.287679742675685,6.462236119547569
119,0,0,43.97024351885862,22.360086380696536
120,1,1,29.370585804955912,10.093474603848811
121,1,0,37.4328761072668,32.914391956745135
122,1,1,55.60214102142566,13.40205841302837
123,1,1,42.11972537419272,58.23429035932077
124,1,0,42.23096136090188,37.15343848288954
125,1,1,30.263937231013788,11.498729284895262
126,1,1,41.26125409098323,21.552760909118334
127,0,1,41.34819479329017,29.303008333176066
128,1,1,20.86295332336859,20.77474126746306
129,1,1,42.11972537419272,58.23429035932077
130,0,1,6.754565896800817,-2.5628816642656465
131,0,1,20.43568699227163,9.794124073679512
132,0,0,27.95493988245398,18.26711508729265
133,0,1,18.035493381718073,-1.3156239851935116
134,1,1,-1.361917732665057,-1.4273180402284065
135,1,0,100.76515631895315,89.96485018832412
136,1,0,31.873495909102278,27.166210762039665
137,0,0,42.11972537419272,58.23429035932077
138,0,0,60.245486367067805,34.97196954470324
139,0,1,18.767273694083418,1.1188216128425839
140,0,1,43.19046263680163,22.9946051351059
141,0,1,78.2732626065482,62.785319984679646
142,0,0,20.780040763004845,6.911688888522569
143,0,0,41.41838813343077,9.746043554769642
144,0,0,76.6901053012824,73.37835077225944
145,1,0,97.00001040556454,114.0731967552097
146,1,0,16.32207222825419,-1.636290282893612
147,1,0,3.065829355403456,-4.04248620591062
148,0,0,64.73375122469426,40.454563221538876
149,0,0,48.251979653089364,19.031873557041408
150,1,1,94.62334975898915,57.19140731694635
151,0,1,45.4632855793075,27.76256547740222
152,1,1,15.449078292170814,11.57154266392898
153,1,0,7.771324872662004,-0.06463164133577282
154,1,0,29.28050681340275,21.938463896955966
155,0,1,19.244290474252022,11.92161263770845
156,1,0,37.02687602016078,60.20618792068363
157,0,1,33.284672182425076,23.146524339113267
158,0,1,72.53604674039961,46.586088660723775
159,1,1,21.005773731127082,0.6589226265900545
160,0,0,27.50982749776026,9.813283438436997
161,1,1,8.803026699974772,8.699266902113962
162,1,0,63.02513654478255,43.929887526806304
163,0,0,32.00885562868695,20.071174445169454
164,1,1,73.67741383923594,60.59050434844512
165,1,0,29.510438109958788,8.204536177973367
166,1,1,80.05021192629248,97.68227197287071
167,0,1,40.194938719687165,69.77472160521627
168,0,0,16.01776085483012,8.574578117362478
169,0,1,39.104424969324285,32.32705202867044
170,1,1,40.45781360360034,33.234699067250816
171,1,1,53.251214220534116,39.88347864124161
172,0,0,24.181657712418687,20.528095850457614
173,0,0,6.932840559998941,-0.44793330008334964
174,1,0,8.721433983899146,0.3750456098153978
175,0,1,25.211409743089906,24.15187837380192
176,1,1,39.41638316994921,9.651973733016717
177,0,0,30.487681773011335,0.29248054445860516
178,0,0,21.902767910012567,11.747076129694113
179,0,1,20.036360265433192,9.95084423314134
180,1,0,31.348993985369557,10.243064791313998
181,0,1,17.451465438584084,40.204319880214676
182,0,0,52.42381207470031,31.786268311204942
183,1,0,21.685102667180676,10.959168158966754
184,0,0,61.964888111486786,31.711320951407153
185,0,1,14.034356277176645,19.420175996578465
186,1,0,18.072174873796516,7.389201115573364
187,1,0,59.77720798185526,25.996076506803064
188,0,1,24.38998532260364,16.93247665205216
189,0,0,51.77850885788509,48.84215941703151
190,1,0,39.840428579151165,19.753967538635322
191,0,1,34.17299933555893,32.31834561840963
192,1,1,70.71731613474026,80.58753256551151
193,1,0,9.88585773415311,0.5835641513619048
194,1,0,58.02215963025895,39.24347288796177
195,1,1,59.70025680215887,29.828015294222567
196,1,0,43.90710012391671,33.780465182673765
197,0,1,62.991243637283226,73.12723066178798
198,1,1,41.29326179065449,22.349929950119673
199,0,1,65.2864451198507,37.782237862821916
200,0,1,61.20652960223261,21.824531087883912
201,1,1,11.499189527835675,-2.0453512471011277
202,0,0,30.45698009103808,5.869513935898247
203,1,1,64.48163536713044,55.35508843549711
204,0,0,33.0371199276047,15.625138281472523
205,1,0,73.37024360461578,40.2469058916153
206,0,1,44.19160142526403,22.748909768210765
207,1,0,22.332036505704057,28.432392646639343
208,1,1,43.634376585536764,40.93815449794114
209,0,0,30.33038897256061,9.605305036161212
210,0,1,20.28123815032166,9.369965554231499
211,0,0,62.64005326084423,33.18961138247903
212,0,1,19.618992862365143,1.2090654157188179
213,0,1,62.035300661542074,75.6977279166037
214,1,0,24.947767183994348,26.084761701421556
215,0,0,31.84958765713576,22.810052102492065
216,1,0,43.367421975751704,55.10054961037726
217,0,0,21.8771227300008,7.62084968441701
218,1,0,63.49618718279323,31.621275400161863
219,1,1,8.131817823352623,8.0079091007538
220,0,0,22.711878449258872,17.71405837090678
221,0,1,41.15303810162545,32.47568332474548
222,1,0,40.05964668821589,21.28547355222551
223,1,1,9.630289737285784,0.18528907453392263
224,1,1,9.039421405846257,0.2875679236543429
225,1,0,10.090881661246804,8.784994510859207
226,0,0,95.72196834246485,45.837154327189396
227,0,1,43.17419197376975,16.31078866711875
228,0,1,20.17511947934483,20.410044674964382
229,0,1,43.97024351885862,22.360086380696536
230,0,1,22.832469252920912,21.104284811260086
231,1,0,47.72047540702044,29.901321586304682
232,0,0,123.05492760622329,53.14662885099159
233,0,0,24.362043439784618,30.852166294038767
234,1,0,29.353210108799818,9.678603687702683
235,1,0,8.264877852389667,0.890215963902008
236,1,1,6.706727431772923,7.859615804677311
237,1,0,41.196133411828974,40.76412840587078
238,1,0,9.225567424782579,6.658261120587909
239,0,1,48.16512094516201,60.245788071357964
240,1,1,19.92008385700233,11.35029184490449
241,0,1,23.523363957431815,41.82300543026629
242,1,1,93.41277102480545,42.70120437781078
243,0,1,118.8742237630248,79.54377619757298
244,1,0,21.749475385040643,19.017480255775126
245,1,1,39.610335367054766,42.35859059800464
246,0,0,19.26719450792586,22.312886650369585
247,1,1,79.31114902391775,61.48383559766101
