,Date,Open,High,Low,Close,Adj Close,Volume
71,2019-04-12,52.950001,53.290001000000004,52.580002,52.810001,49.869087,10024700
72,2019-04-15,53.720001,54.599998,53.5,54.220001,51.200562,17590400
73,2019-04-16,54.73,54.830002,53.34,53.900002,50.898379999999996,12943200
74,2019-04-17,53.98,54.150002,52.0,52.540001000000004,49.61412,22106000
75,2019-04-18,52.439999,53.16,52.259997999999996,52.630001,49.699108,15930600
76,2019-04-22,52.43,52.759997999999996,52.18,52.43,49.985115,9122500
77,2019-04-23,52.5,53.669998,52.099998,52.959998999999996,50.490402,14102400
78,2019-04-24,52.990002000000004,53.110001000000004,52.560001,52.93,50.4618,9599200
79,2019-04-25,52.810001,53.689999,52.610001000000004,53.23,50.74781,8503000
80,2019-04-26,53.23,53.619999,52.93,53.529999,51.033817,9084500
81,2019-04-29,53.150002,54.439999,52.66,53.990002000000004,51.472374,9731200
82,2019-04-30,54.630001,54.889998999999996,53.450001,54.380001,51.844189,13911200
83,2019-05-01,56.849998,57.75,56.209998999999996,57.330002,54.65662,26243000
84,2019-05-02,57.209998999999996,57.369999,55.57,56.73,54.084602000000004,14489700
85,2019-05-03,57.009997999999996,57.34,56.029999,56.66,54.01786,11035600
86,2019-05-06,55.970001,56.619999,55.41,56.599998,53.960663000000004,10689500
87,2019-05-07,56.349998,56.48,54.919998,55.349998,52.768947999999995,9586900
88,2019-05-08,55.360001000000004,56.119999,54.880001,55.740002000000004,53.140769999999996,8841200
89,2019-05-09,55.099998,55.650002,54.630001,55.349998,52.768947999999995,9255700
90,2019-05-10,55.299999,55.619999,54.240002000000004,55.16,52.587811,9397100
91,2019-05-13,54.299999,54.450001,53.299999,53.82,51.310299,11183800
92,2019-05-14,53.849998,54.23,52.939999,52.970001,50.499939000000005,10772900
93,2019-05-15,52.709998999999996,53.07,51.880001,52.790001000000004,50.328327,11618000
94,2019-05-16,52.900002,53.209998999999996,52.150002,52.299999,49.861179,11823600
95,2019-05-17,52.009997999999996,53.200001,51.720001,52.880001,50.414131,8046700
96,2019-05-20,52.849998,53.599998,52.700001,53.0,50.528534,8083900
97,2019-05-21,53.32,53.689999,52.849998,53.52,51.024288,8163200
98,2019-05-22,53.43,53.82,52.82,53.709998999999996,51.205425,7919800
99,2019-05-23,53.27,53.290001000000004,52.34,52.790001000000004,50.328327,9388900
100,2019-05-24,52.880001,53.169998,52.59,53.07,50.595268,5681200
101,2019-05-28,53.119999,53.240002000000004,52.580002,52.700001,50.242527,12493000
102,2019-05-29,52.459998999999996,52.950001,52.119999,52.52,50.070919,9578200
103,2019-05-30,52.639998999999996,52.959998999999996,52.290001000000004,52.75,50.290192,6789100
104,2019-05-31,52.27,52.720001,52.040001000000004,52.369999,49.927914,8089300
105,2019-06-03,52.540001000000004,53.700001,52.459998999999996,53.389998999999996,50.900345,8920500
106,2019-06-04,54.43,55.75,54.25,54.619999,52.072987,12754300
107,2019-06-05,55.0,55.049999,53.02,53.169998,50.690601,12128800
108,2019-06-06,53.139998999999996,54.610001000000004,53.02,54.110001000000004,51.586769,10043000
109,2019-06-07,54.27,54.619999,53.810001,53.919998,51.405636,7826000
110,2019-06-10,54.330002,55.529999,54.299999,55.029999,52.46386700000001,8007800
111,2019-06-11,54.43,55.09,53.790001000000004,53.970001,51.4533,8774300
112,2019-06-12,53.849998,54.029999,53.040001000000004,53.66,51.157757000000004,9404900
113,2019-06-13,53.869999,54.639998999999996,53.709998999999996,54.59,52.044395,5250700
114,2019-06-14,54.650002,54.68,54.049999,54.169998,51.643974,4680700
115,2019-06-17,54.23,54.700001,53.93,54.540001000000004,51.996722999999996,5008800
116,2019-06-18,54.830002,55.34,54.540001000000004,54.66,52.111126,7156800
117,2019-06-19,54.860001000000004,55.380001,54.669998,54.889998999999996,52.330395,6212900
118,2019-06-20,54.889998999999996,55.080002,53.279999,53.869999,51.357966999999995,13254500
119,2019-06-21,53.799999,54.02,53.23,53.650002,51.148228,12482100
120,2019-06-24,53.709998999999996,53.75,52.759997999999996,53.139998999999996,50.662006,9144900
121,2019-06-25,53.25,53.790001000000004,52.889998999999996,53.68,51.176826,7865700
122,2019-06-26,53.740002000000004,54.130001,53.279999,53.700001,51.195896000000005,6655200
123,2019-06-27,54.029999,55.0,53.939999,54.740002000000004,52.187393,7476000
124,2019-06-28,54.830002,55.240002000000004,54.349998,54.490002000000004,51.949055,9336900
125,2019-07-01,55.099998,55.990002000000004,54.650002,54.93,52.368538,7991100
126,2019-07-02,54.869999,55.009997999999996,54.119999,54.799999,52.244597999999996,4960200
127,2019-07-03,55.009997999999996,55.84,55.0,55.200001,52.625946,4117800
128,2019-07-05,55.240002000000004,56.110001000000004,55.110001000000004,55.57,52.978687,4264200
129,2019-07-08,55.380001,55.450001,54.759997999999996,55.310001,52.730816000000004,5936900
130,2019-07-09,55.049999,55.369999,54.66,54.830002,52.273205,5757900
131,2019-07-10,55.0,55.5,54.650002,55.380001,52.79755,5059800
132,2019-07-11,59.369999,60.130001,57.52,57.970001,55.266773,29037100
133,2019-07-12,57.900002,58.48,57.34,57.549999,54.86636,10089400
134,2019-07-15,57.759997999999996,57.790001000000004,57.040001000000004,57.439999,54.761486,5883400
135,2019-07-16,57.369999,57.5,56.869999,57.380001,54.704292,5063000
136,2019-07-17,57.330002,57.369999,56.009997999999996,56.23,53.607914,7678600
137,2019-07-18,56.07,56.68,55.470001,56.5,53.865326,6066200
138,2019-07-19,56.700001,56.82,55.939999,55.939999,53.331436,5480900
139,2019-07-22,56.080002,56.16,55.259997999999996,55.48,52.892891000000006,5717300
140,2019-07-23,55.41,56.400002,55.049999,56.27,53.646049,6973400
141,2019-07-24,55.900002,56.09,54.970001,55.990002000000004,53.857673999999996,6774800
142,2019-07-25,55.68,55.900002,55.049999,55.439999,53.328617,5526200
143,2019-07-26,55.540001000000004,56.0,55.349998,55.540001000000004,53.424808999999996,4753300
144,2019-07-29,55.470001,56.52,55.450001,56.259997999999996,54.117385999999996,4951600
145,2019-07-30,55.91,56.59,55.540001000000004,56.529999,54.377102,5016900
146,2019-07-31,56.599998,56.599998,55.400002,55.869999,53.742241,8473100
147,2019-08-01,55.799999,56.91,55.360001000000004,55.369999,53.261283999999996,11847900
148,2019-08-02,55.43,55.84,55.009997999999996,55.709998999999996,53.588337,6673300
149,2019-08-05,55.049999,55.950001,54.060001,54.509997999999996,52.434031999999995,9492300
150,2019-08-06,54.599998,54.700001,53.0,54.09,52.030029,12803400
151,2019-08-07,56.27,58.279999,56.009997999999996,58.119999,55.906551,22891700
152,2019-08-08,58.720001,59.52,58.5,59.040001000000004,56.791515000000004,14892100
153,2019-08-09,58.939999,59.5,58.490002000000004,59.290001000000004,57.031998,6694500
154,2019-08-12,59.049999,59.259997999999996,58.560001,58.75,56.512558,5126700
155,2019-08-13,58.700001,59.970001,58.48,59.849998,57.570671,8243200
156,2019-08-14,59.330002,59.490002000000004,58.459998999999996,58.560001,56.3298,10561400
157,2019-08-15,58.799999,59.150002,57.919998,58.84,56.599132999999995,10751100
158,2019-08-16,59.279999,60.549999,59.119999,60.279999,57.984287,9643600
159,2019-08-19,60.810001,61.549999,60.599998,61.389998999999996,59.052013,10072100
160,2019-08-20,61.240002000000004,61.869999,61.07,61.560001,59.215545999999996,8961400
161,2019-08-21,62.18,62.580002,61.599998,61.650002,59.302119999999995,9595600
162,2019-08-22,61.91,62.169998,61.099998,62.049999,59.686878,6401900
163,2019-08-23,61.360001000000004,62.119999,60.029999,60.240002000000004,57.945816,9353100
164,2019-08-26,60.799999,60.990002000000004,60.279999,60.759997999999996,58.446011,4849400
165,2019-08-27,61.209998999999996,61.310001,59.119999,59.189999,56.935798999999996,7700600
166,2019-08-28,59.060001,59.580002,58.619999,59.48,57.21476,7817200
167,2019-08-29,60.119999,60.599998,59.849998,60.150002,57.859244999999994,6784000
168,2019-08-30,60.669998,61.150002,60.259997999999996,60.919998,58.599918,6310300
169,2019-09-03,60.439999,60.830002,59.689999,60.689999,58.378674,5379400
170,2019-09-04,61.189999,61.799999,61.0,61.66,59.31172900000001,5700600
171,2019-09-05,63.009997999999996,63.34,62.380001,62.759997999999996,60.369839,7892700
172,2019-09-06,62.740002000000004,62.970001,62.009997999999996,62.23,59.860023,7124800
173,2019-09-09,62.540001000000004,63.860001000000004,62.509997999999996,63.68,61.254803,8623700
174,2019-09-10,63.75,64.120003,62.799999,63.599998,61.177853000000006,10239200
175,2019-09-11,63.48,64.010002,63.290001000000004,63.990002000000004,61.553001,7314800
176,2019-09-12,64.940002,65.25,63.639998999999996,63.900002,61.466427,8816700
177,2019-09-13,64.099998,64.720001,63.16,64.059998,61.62033100000001,6184500
178,2019-09-16,63.299999,63.849998,63.18,63.43,61.014328000000006,4408700
179,2019-09-17,63.5,63.75,63.150002,63.48,61.062424,4652500
180,2019-09-18,63.220001,63.540001000000004,62.740002000000004,63.259997999999996,60.850795999999995,4747100
181,2019-09-19,63.450001,64.029999,63.279999,63.630001,61.206706999999994,4543600
182,2019-09-20,64.18,64.690002,64.010002,64.300003,61.8512,10375300
183,2019-09-23,63.93,64.32,63.099998,63.349998,60.937369999999994,7360100
184,2019-09-24,63.549999,64.190002,62.669998,62.93,60.533370999999995,6519500
185,2019-09-25,62.650002,63.369999,62.470001,62.59,60.206322,5207200
186,2019-09-26,62.68,62.779999,60.950001,61.59,59.2444,7455800
187,2019-09-27,61.939999,62.5,61.580002,62.080002,59.715740000000004,4938900
188,2019-09-30,62.110001000000004,63.439999,61.77,63.07,60.668034,6383400
189,2019-10-01,63.200001,63.560001,61.759997999999996,62.349998,59.975452000000004,5996600
190,2019-10-02,61.98,62.099998,60.959998999999996,61.5,59.157825,6398400
191,2019-10-03,61.509997999999996,61.779999,60.369999,61.220001,58.888493000000004,5800100
192,2019-10-04,61.150002,62.32,61.130001,62.240002000000004,59.869648,4677400
193,2019-10-07,62.130001,62.549999,61.73,61.990002000000004,59.629166000000005,4465500
194,2019-10-08,61.48,61.619999,60.139998999999996,60.380001,58.080481999999996,6950500
195,2019-10-09,60.860001000000004,61.34,60.610001000000004,60.799999,58.484489,5214900
196,2019-10-10,60.900002,62.5,60.849998,62.139998999999996,59.77345699999999,6729200
197,2019-10-11,62.799999,63.610001000000004,62.77,62.939999,60.542984,6278700
198,2019-10-14,62.77,63.25,62.43,62.990002000000004,60.591087,2934800
199,2019-10-15,63.48,64.970001,63.48,64.83000200000001,62.361012,8209600
200,2019-10-16,65.0,65.790001,64.760002,65.410004,62.918921999999995,7343500
201,2019-10-17,65.559998,66.58000200000001,65.309998,66.5,63.967406999999994,8402500
202,2019-10-18,66.32,66.459999,65.730003,66.160004,63.640358,6249500
203,2019-10-21,66.629997,66.779999,65.610001,65.699997,63.197872,6820700
204,2019-10-22,65.879997,66.91999799999999,65.730003,66.559998,64.025116,6293100
205,2019-10-23,66.040001,66.309998,65.32,65.599998,63.579292,4683800
206,2019-10-24,65.599998,65.889999,64.470001,64.839996,62.842701,5562300
207,2019-10-25,64.639999,65.610001,64.379997,65.099998,63.094696,5068200
208,2019-10-28,65.449997,66.540001,65.349998,65.879997,63.850669999999994,7015500
209,2019-10-29,65.690002,66.099998,64.949997,65.889999,63.860363,6505900
210,2019-10-30,66.150002,67.33000200000001,65.849998,67.050003,64.984627,8032000
211,2019-10-31,66.800003,67.099998,65.720001,66.389999,64.344955,6138500
212,2019-11-01,66.860001,67.589996,66.709999,67.239998,65.16877,6793300
213,2019-11-04,67.970001,68.410004,67.480003,68.040001,65.944138,8822200
214,2019-11-05,68.25,68.650002,67.129997,67.32,65.2463,15587500
215,2019-11-06,69.43,70.940002,69.300003,70.93,68.74511700000001,22382100
216,2019-11-07,71.940002,72.089996,71.18,71.779999,69.568924,11695900
217,2019-11-08,71.800003,72.980003,71.57,72.470001,70.237679,9245700
218,2019-11-11,71.980003,72.75,71.57,71.730003,69.52046999999999,5057600
219,2019-11-12,71.550003,72.470001,71.0,72.349998,70.121368,5030400
220,2019-11-13,71.83000200000001,73.290001,71.709999,72.82,70.576897,5112000
221,2019-11-14,72.769997,73.25,72.629997,72.940002,70.69319899999999,4032700
222,2019-11-15,73.339996,74.389999,72.980003,74.290001,72.00161700000001,8767100
223,2019-11-18,74.150002,75.129997,74.110001,75.099998,72.78666700000001,8463700
224,2019-11-19,75.279999,75.470001,74.459999,75.349998,73.028954,6923900
225,2019-11-20,75.25,75.489998,74.339996,74.91999799999999,72.61219799999999,6958100
226,2019-11-21,74.870003,75.279999,74.160004,74.940002,72.631592,4339000
227,2019-11-22,75.279999,75.699997,75.089996,75.309998,72.990189,5402100
228,2019-11-25,75.5,77.029999,75.5,76.58000200000001,74.221069,8807100
229,2019-11-26,76.760002,76.790001,74.639999,74.940002,72.631592,10128300
230,2019-11-27,75.099998,75.559998,74.629997,75.040001,72.728516,7823800
231,2019-11-29,74.690002,75.400002,74.43,75.269997,72.95141600000001,4463600
232,2019-12-02,75.220001,75.910004,75.010002,75.550003,73.222809,5264500
233,2019-12-03,74.389999,74.790001,73.599998,74.709999,72.408676,6381600
234,2019-12-04,75.25,75.440002,74.900002,75.0,72.689735,4958400
235,2019-12-05,75.059998,75.08000200000001,73.889999,74.480003,72.18576800000001,4900300
236,2019-12-06,75.08000200000001,75.75,75.0,75.360001,73.038651,5103400
237,2019-12-09,75.029999,75.489998,74.889999,74.989998,72.68004599999999,4812600
238,2019-12-10,75.0,75.050003,72.639999,73.18,70.925804,10942900
239,2019-12-11,73.07,73.75,72.839996,73.349998,71.090561,7192500
240,2019-12-12,73.629997,74.529999,73.379997,74.260002,71.972542,4774400
241,2019-12-13,74.220001,74.540001,73.58000200000001,73.589996,71.323174,3902500
242,2019-12-16,74.25,75.010002,73.940002,74.400002,72.108223,5511800
243,2019-12-17,74.389999,74.440002,72.809998,73.349998,71.090561,7901200
244,2019-12-18,72.940002,73.599998,72.650002,73.279999,71.022728,7132700
245,2019-12-19,73.949997,74.279999,73.650002,74.099998,71.817459,6583900
246,2019-12-20,75.0,75.0,74.110001,74.58000200000001,72.282684,8571700
247,2019-12-23,74.540001,74.949997,74.32,74.379997,72.088829,3882500
248,2019-12-24,74.529999,74.779999,74.360001,74.510002,72.214836,1315400
249,2019-12-26,74.699997,74.760002,74.139999,74.480003,72.18576800000001,2801100
250,2019-12-27,74.510002,74.610001,74.040001,74.400002,72.108223,3543500
251,2019-12-30,74.269997,74.529999,73.610001,73.699997,71.42977900000001,3450800
252,2019-12-31,73.559998,74.370003,73.41999799999999,74.290001,72.00161700000001,4531900
