,Unnamed: 0,Time,Text,Sentiment
55,55,2019-01-02 23:53:48+00:00,women s basketball augsburg travels face saint benedict tonight pm st. joseph live video/stats links dh dhoops auggiepride ... auggiegameday sponsored wellsfargo,"[52.498922888537486, 74.33336793679537, 3.230939436962757]"
56,56,2019-01-02 23:51:49+00:00,wells fargo can’t last two full days without admitting doing crime,"[6.93875195387604, 7.993804203222432, -10.762413635551283]"
57,57,2019-01-02 23:50:17+00:00,wells fargo,"[-1.163827870224604, -1.2618099921591441, -11.483060127935218]"
58,58,2019-01-02 23:50:06+00:00,north dakota receive . million wells fargo bank,"[-0.19535926423974392, 19.413360729312913, -11.64317804205647]"
59,59,2019-01-02 23:49:11+00:00,"jacobhe retirementright goldmoney it true, goldmoney clearly superior a wells fargo, chase tbtf checking/savings account","[29.139625568966583, 9.895181258594747, -10.721787602610434]"
60,60,2019-01-02 23:47:23+00:00,"broberts ask wellsfargo i moved wells fargo accounts local credit union a few years ago. it felt really good it. i always remember knowing expressions tellers i indicated wasn’t them, was their criminal management decided for me.","[59.71931090804474, 48.21192514299791, 2.390931674130158]"
61,61,2019-01-02 23:45:04+00:00,wells fargo to pay million fine for scamming customers shortly after tagging bitcoin as too risky,"[31.428956317359376, 39.64762729150643, -10.010421837429362]"
62,62,2019-01-02 23:44:59+00:00,saradannerdukic she a brilliant legal mind experience governing effectively. just ask wells fargo good is her job.,"[19.825800719293444, 16.392360915611633, -1.5725418747885556]"
63,63,2019-01-02 23:43:34+00:00,"i know it’s easy dunk wells fargo, averagejoelle stuck calendar the fridge get triggered. stop asking referrals","[27.6948310112431, 33.69660443644594, -10.529470614385588]"
64,64,2019-01-02 23:43:20+00:00,"i at wells fargo sausalito sausalito, ca","[-2.2508459291274923, 8.454159571785732, -11.220932631240633]"
65,65,2019-01-02 23:42:59+00:00,"ask wellsfargo i happy reply here. my main concern over continuing support institution does your company done people, little penalty having no choice that a different bank sold loan wells. please not contact again.","[33.20671877564862, 34.867201637295736, -1.0758116971051237]"
66,66,2019-01-02 23:42:48+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
67,67,2019-01-02 23:40:08+00:00,‘they destroyed me.’ wells fargo’s mistake forced to sell home,"[39.615386069761186, 11.986468576496854, -0.09902761002569349]"
68,68,2019-01-02 23:38:35+00:00,‘they destroyed me.’ wells fargo’s mistake forced to sell home,"[39.615386069761186, 11.986468576496854, -0.09902761002569349]"
69,69,2019-01-02 23:37:40+00:00,attorney general announces million multi state settlement wells fargo,"[30.933296925261597, 12.123733784685765, 0.8881886771446474]"
70,70,2019-01-02 23:36:19+00:00,ask wellsfargo i accidentally overdraft debit card twice i thought card a different bank linked merchant. i quickly made account positive will i still get charged the two fees?,"[65.17989136006081, 26.945269277576628, -10.744405681164594]"
71,71,2019-01-02 23:36:00+00:00,other numberoftheday million that’s much wells fargo pay california settle allegations it opened insurance policies its customers charged without consent. the bank giving its insurance licenses two years.,"[89.57956067334197, 65.20066133593123, -8.385057083128672]"
72,72,2019-01-02 23:35:54+00:00,wells fargo pay million settlement u.s. states,"[9.396495373360576, 11.142904531674041, -11.002306409614988]"
73,73,2019-01-02 23:33:53+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
74,74,2019-01-02 23:33:22+00:00,"latimes extremely organized crime family, wells fargo...","[11.840372730401942, 11.489796410028923, -0.8929471857223277]"
75,75,2019-01-02 23:33:16+00:00,"“in december, mr. kelly hosted credit card awards ceremony new york city, sponsored jpmorgan, wells fargo others.”","[34.19094288129006, 53.99026104819931, 13.493773647702852]"
76,76,2019-01-02 23:33:13+00:00,"bayer monsanto sues wells fargo, citizens default threats, energy &amp; commodities","[21.222479145232562, 20.043428671636562, -11.279364875705692]"
77,77,2019-01-02 23:32:38+00:00,i’ve worked several diff fields &amp; i haven’t met group such since wells fargo w| brett &amp; jess the flower shop w| angie’s family back home. so grateful god brought ladies are genuine full so much positivity across path lordknows,"[85.20459608799594, 109.81709002061022, 1.5797209747775725]"
78,78,2019-01-02 23:32:21+00:00,"anonymousatman wells fargo actions = real everyday violence system society oligarchs, our response be equal kind, sic semper tyrannis, hey state use as a motto ""we people"" employ the tactic, visit local branch","[52.43746601814025, 31.991152178521972, 13.916107724784368]"
79,79,2019-01-02 23:30:46+00:00,you’d think screwing their customers wellsfargo would learned lessons appreciate customers...naw. still screw us our pants on. just smile the supervisior didn’t even that...or sound interested . scam,"[48.715788912149044, 50.578391606563116, -1.564760044176964]"
80,80,2019-01-02 23:30:41+00:00,"wellsfargo im trying buy home ill take money i buy , box call a house","[-12.22709449343041, -2.9309582135110763, -9.849532241201743]"
81,81,2019-01-02 23:30:41+00:00,latimes my mortgage sold wells fargo. customer service getting better.,"[28.545596082171798, 19.036295045394013, 0.8355403549167306]"
82,82,2019-01-02 23:30:37+00:00,ask wellsfargo can custodial account turned a normal checking account?,"[36.63947458137781, 5.710450668224276, -9.68794644498574]"
83,83,2019-01-02 23:30:21+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
84,84,2019-01-02 23:30:00+00:00,"wells fargo investment institute discusses how, since , stocks historically performed well years leading to recession. read today’s report further insight.","[61.93810105077721, 42.50167545989301, 2.99008498622932]"
85,85,2019-01-02 23:29:15+00:00,repeated errors cost hundreds people homes—now wells fargo wants buy silence,"[18.45283614572718, 1.3905005369457082, 0.20340155000258164]"
86,86,2019-01-02 23:26:20+00:00,ca slaps multi million dollar fine wells fargo,"[23.244255909533223, 30.1211210410734, 0.4984172709927748]"
87,87,2019-01-02 23:23:20+00:00,"if still wells fargo account, is a great time close it. ‘they destroyed me.’ wells fargo’s mistake forced to sell home. the washington post","[87.64063008671467, 30.27280028377588, 0.9291726487006855]"
88,88,2019-01-02 23:19:28+00:00,shadybrady wellsfargo download dosh use code the biowe get u link ur card u de link ur card whenever u like,"[13.456768121197658, 9.784584163197138, -9.63219236261638]"
89,89,2019-01-02 23:19:09+00:00,‘they destroyed me.’ wells fargo’s mistake forced to sell home. the washington post,"[68.02465165883383, 22.298070938326347, 0.9037050963080446]"
90,90,2019-01-02 23:14:59+00:00,"wells fargo still exists a question asked over over during past years. other company abused exploited customers the unrepentant arrogance wellsfargo does, ve never held accountable what they ve done","[63.89418391578726, 51.32028512395608, -7.755581416868964]"
91,91,2019-01-02 23:14:39+00:00,onebuckswope zachdcarter this about wells fargo unethical criminal activities. nothing else. nothing else. nothing else. again?,"[22.746108809068478, 47.61364964009642, 36.57643958708265]"
92,92,2019-01-02 23:13:03+00:00,"m penalty wells fargo california case, can do new business until least","[25.28961523303894, 16.309478893213964, 1.7275517866007846]"
93,93,2019-01-02 23:12:18+00:00,victoria’s secret parent l brands among retailers wells fargo backing,"[20.897465744036868, 10.508597851137033, -11.858383957654233]"
94,94,2019-01-02 23:10:55+00:00,anyone still banking wells fargo need get now. in fact all banks exist profit alone/do care their customers. join credit union. be member the institution have trusted look your money/finances.,"[27.965255835734656, 39.8322761256227, -9.30026131850822]"
95,95,2019-01-02 23:10:32+00:00,"ask wellsfargo i ended on hold call the min mark being told wait would min. i find way doesnt require interacting someone, bound be better experience.","[24.813113931273723, 44.994197469679406, 1.883189639723085]"
