,Unnamed: 0,Time,Text,Sentiment
758,758,2019-01-15 19:44:50+00:00,"alihzaidipti insafpk eni exxonmobil maritimegovpk pid gov may allah swt keep pakistan safe &amp; corrupt what ever cast, creed religion dealt severe punishments handed out, amen.","[89.9897026093699, 86.13875531007592, -8.945319620803403]"
759,759,2019-01-15 19:44:42+00:00,"in exhaustive survey exxonmobil’s advertorials , science historian naomi oreskes &amp; researcher geoffrey supran found...“ peer reviewed papers &amp; internal documents acknowledge climate change real &amp; human caused, yet of advertorials so”","[64.88358067430663, 75.02640885552005, 2.8139945729458447]"
760,760,2019-01-15 19:44:34+00:00,"alihzaidipti eni exxonmobil maritimegovpk pid gov “ offshore pakistan, exxonmobil eni spud ultra deepwater kekra well early , targeting carbonate play could a game changer the country burgeoning gas market.” woodmackenzie exxonmobil eni pid gov asad umar","[42.244606994986746, 51.29263175050923, -9.853483752142779]"
761,761,2019-01-15 19:32:14+00:00,this nayapakistan exxonmobil/eni resume oildrilling operations pakistan yrs the oil minister of saudiarabia h.e mr.khalid al falih here setup world rd largest oil refinery gawadar we rising inshaallah godspeed pmik &amp; team alihzaidipti,"[72.73676964297591, 84.03569661699838, -8.66316342781694]"
762,762,2019-01-15 19:32:00+00:00,"last week, us supreme court cleared way massago obtain records exxonmobil climatechange investigation. what this mean, massachusetts &amp; beyond? thinkprogress","[29.190924339612014, 30.19401950152426, -9.865716176267682]"
763,763,2019-01-15 19:31:33+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov may allah bless us rewards your efforts and commitment.,"[34.032903148077615, 19.26852722761611, -0.1381970978814948]"
764,764,2019-01-15 19:30:26+00:00,alihzaidipti eni exxonmobil maritimegovpk pid gov pray the best,"[11.248224613269212, 7.89187199983002, -12.08816234714915]"
765,765,2019-01-16 23:56:47+00:00,we t profit shorts forever. we no time. exxonmobil xom natgas enbridge transcanada oilgascanada nebcanada csis safety canada cpc hq liberal party ndp greenparty ecofiscalcanada houseofcommons cityoflondon kpmg pwc deloitteinsight ey gulfbankers,"[42.78283496286756, 63.375014094359, -10.264175151580574]"
766,766,2019-01-16 23:54:44+00:00,please review. we all this problem together. exxonmobil xom natgas enbridge transcanada oilgascanada nebcanada csis safety canada cpc hq liberal party ndp greenparty ecofiscalcanada houseofcommons cityoflondon kpmg pwc deloitteinsight ey gulfbankers,"[22.99241796538212, 51.81332644685879, -11.557535672668251]"
767,767,2019-01-16 23:32:12+00:00,ettygeo lmao one man meat... litres??? go map sahara desert na. exxonmobil go pay report.,"[31.99114226261376, 33.67505775276638, -9.827656673954777]"
768,768,2019-01-16 23:25:44+00:00,"i also want share photo a meeting had earlier week dr. peter friske berkeleylab, nmsuvpr, eric febbo vinit verma exxonmobil, chancellor dan arvizu mr. joshua epel. the future looking bright the college. nmsuengineering","[42.70241274677195, 57.686923098559674, -9.361413789766843]"
769,769,2019-01-16 23:07:50+00:00,"youtube paulhbeckwith iagu grist allanmargolin realdonaldtrump yalee chinauncensored climatebrad earthguardianz discovermag climatecentral cnn theagu noaa climatereality megangarber potus newscientist sciam nationofchange oharjo kenroth cnnpolitics qz yayitsrob epa weatherchannel buzzfeednews bp plc chevron conocophillips exxonmobil shell frontlinepbs deptoflabour yahoonews voxdotcom forbes conversationedu futurism senbillnelson politicomag stevewestly myfairobserver agu scicomm johnfocook sander vdlinden thinkprogress c climatechange climatechangeisreal four decades antarctic ice sheet mass balance – pdf ...updated drainage inventory, ice thickness, ice velocity data calculate grounding line ice discharge...","[61.981631258239716, 41.956704413101264, -8.935783829470921]"
770,770,2019-01-16 23:04:01+00:00,"youtube paulhbeckwith iagu grist allanmargolin realdonaldtrump yalee chinauncensored climatebrad earthguardianz discovermag climatecentral cnn theagu noaa climatereality megangarber potus newscientist sciam nationofchange oharjo kenroth cnnpolitics qz yayitsrob epa weatherchannel buzzfeednews bp plc chevron conocophillips exxonmobil shell frontlinepbs deptoflabour yahoonews voxdotcom forbes conversationedu futurism senbillnelson politicomag stevewestly myfairobserver agu scicomm johnfocook sander vdlinden thinkprogress b climatechange climatechangeisreal four decades antarctic ice sheet mass balance – ""we evaluate state the mass balance the antarctic ice sheet the last four decades using comprehensive...""","[90.36968344889888, 42.12771353773371, -8.293153426554866]"
