,Unnamed: 0,Time,Text,Sentiment
60,60,2019-01-02 23:52:30+00:00,hornets willyhg nicolasbatum devontegraham bankofamerica we more equality your old school pinstripe uniforms?,"[-3.2840856427495764, -3.1036244602732315, -10.91559846351877]"
61,61,2019-01-02 23:52:26+00:00,hornets willyhg nicolasbatum devontegraham bankofamerica start new year right way,"[-2.7990159921260824, -3.6579489732265533, -10.830854948082234]"
62,62,2019-01-02 23:49:03+00:00,visit to activate bank america edd card &amp; check balance online,"[6.301190128394649, 24.499940777583447, -10.0203142152033]"
63,63,2019-01-02 23:47:16+00:00,buy bank of america recession fears are overblown,"[10.433023878645255, 19.21344350122964, -0.28287410815423897]"
64,64,2019-01-02 23:42:33+00:00,bac buy bank of america recession fears are overblown,"[20.703457446609708, 19.42616741081018, -0.11117615772137412]"
65,65,2019-01-02 23:35:24+00:00,"ksamzzz kristen, thanks the follow i here give bank america hell i appreciate support making project happen.","[0.5688735176951425, 22.096012636288023, -14.67054665060563]"
66,66,2019-01-02 23:32:18+00:00,"dylansrawtake bank america stadium, i’m little biased ‍️ panthers","[22.538120736951367, 30.369003864052615, -10.786526224673985]"
67,67,2019-01-02 23:29:32+00:00,why should consider opening bank america a year rewards credit card,"[-1.1872542920345481, 28.70296814728062, 0.21631960832780806]"
68,68,2019-01-02 23:28:20+00:00,hello rt tbynum first selfie the new year hello bank america,"[-4.1437206338562715, 2.245486973517671, -10.314412705081253]"
69,69,2019-01-02 23:27:32+00:00,bank america new patent to build blockchain driven atm network innovation blockchain,"[44.54441404522229, 52.039302439598146, -9.822978052054793]"
70,70,2019-01-02 23:24:05+00:00,"update bankofamerica longer allows all new recurring transfers other accounts their bank unless own account. can set up the phone, a branch, online. it s just impossible. and something i done them a dozen years. frustrated","[115.12637189343566, 67.762796242558, 3.596857628495016]"
71,71,2019-01-02 23:23:00+00:00,bankofamerica i been waiting hold minutes now... this normal response time? ever heard an option called leave number get called back?,"[48.186132558816716, 44.468118798731524, -7.268580719964618]"
72,72,2019-01-02 23:18:23+00:00,king izac bank america?,"[-0.9408638316540945, 7.549874182032308, -11.189277097990363]"
73,73,2019-01-02 23:18:00+00:00,still pissed two months ago i charged a fraud charge bankofamerica determined claim false,"[47.36054641856483, 20.578370953846857, -11.16821385955086]"
74,74,2019-01-02 23:16:48+00:00,first selfie the new year hello bank america,"[-2.7496654013135737, 3.6219982690537047, -10.624096398488035]"
75,75,2019-01-02 23:15:37+00:00,"gmmecffee bankofamerica a valid complaint our flagpole i documented complaint our regional manager...a week later, removed flagpole.. no flag flying. i so embarrassed.","[28.43751814971156, 20.89425497478812, -10.002100596118012]"
76,76,2019-01-02 23:14:49+00:00,"gmmecffee bankofamerica want hear crazy story, sir? i worked branch new mexico years every time nice old man a vet came in, would yell flag etiquette something always was wrong. i be honest. i t know everything. one time came with...","[61.27409982085003, 66.73424737179214, 2.3243310365794656]"
77,77,2019-01-02 23:13:44+00:00,fieldsduck hi patrick. bank america a number programs place help clients facing financial difficulty. we work clients a case case basis help address financial needs.^ines,"[64.37067447389626, 71.37984273025447, -8.90707160652822]"
78,78,2019-01-02 23:11:48+00:00,damedorse bankofamerica what happened,"[-3.1774055123311493, -0.8525568589180375, -11.328028098319386]"
79,79,2019-01-02 23:11:25+00:00,carrielthearie bankofamerica i used work bofa really employee id numbers. they these things called nbk zk numbers if are a third party call center they don t technically work bofa was the claims checking accounts called?,"[87.35269538230268, 80.58173566116015, -6.887845599008884]"
80,80,2019-01-02 23:09:39+00:00,fieldsduck bofa help bankofamerica i answer them no.,"[7.011726623741159, -1.1419101388436776, -11.382686374062658]"
81,81,2019-01-02 23:09:24+00:00,texlupverizon bankofamerica what their reasoning? that s insane,"[-3.9223736105531755, 8.328812869286864, -11.308080326410746]"
82,82,2019-01-02 23:09:12+00:00,caseydrane bankofamerica at least are consistent. lol jk. that sucks tho,"[3.7109267831014607, 6.727806398937759, -12.431589399195545]"
83,83,2019-01-02 23:09:08+00:00,mrsblackshire sonyalpha nitashiajohnson chase bankofamerica chase that’s good business,"[-1.0107335116145848, 7.083428341380898, -12.176025572176563]"
